ticker,sector,year,month,quarter,month_name,year_month,open_price,close_price,high_price,low_price,avg_close,total_volume,avg_volume,monthly_return,avg_daily_return,monthly_volatility,avg_volatility,max_drawdown,end_rsi,avg_rsi,end_ma50,end_ma200,golden_cross,trading_days,mom_pct_change
CVX,Energy,2022,3,1,Mar,2022-03,122.3608,137.3975,147.4642,122.0993,137.7006,527470800,22933513.0435,12.9126,0.5614,2.2145,2.0995,-7.718,38.37,69.2757,124.22,97.98,1,23,13.0764
CVX,Energy,2022,4,2,Apr,2022-04,137.3553,132.1996,147.2785,127.719,139.4024,200222700,10011135.0,-3.4667,-0.1733,1.7932,1.9752,-10.1501,34.43,52.982,135.21,103.4,1,20,-3.7831
CVX,Energy,2022,5,2,May,2022-05,131.8959,148.5923,153.952,130.9171,142.8207,235066100,11193623.8095,12.2382,0.5828,2.3741,2.2428,-8.4191,72.39,55.5748,140.88,109.79,1,21,12.3999
CVX,Energy,2022,6,2,Jun,2022-06,150.3533,123.1718,155.1771,119.2328,137.8594,251787200,11989866.6667,-17.9943,-0.8569,2.3712,2.294,-21.3659,23.0,42.5224,139.6,115.85,1,21,-17.1075
CVX,Energy,2022,7,3,Jul,2022-07,124.7201,139.3361,140.0847,112.7586,122.8391,174434600,8721730.0,12.9645,0.6482,2.9126,2.4107,-24.9489,77.57,44.074,133.44,119.72,1,20,13.1234
CVX,Energy,2022,8,3,Aug,2022-08,137.1241,135.6916,143.2205,126.779,135.3649,185488300,8064708.6957,-2.36,-0.1026,2.2554,2.3471,-16.5572,49.77,63.6222,128.83,124.57,1,23,-2.6156
CVX,Energy,2022,9,3,Sep,2022-09,134.3352,123.3381,141.2459,120.5823,131.9543,224045100,10668814.2857,-9.0471,-0.4308,2.0102,1.8929,-21.4703,24.62,42.8767,133.06,128.29,1,21,-9.1041
CVX,Energy,2022,10,4,Oct,2022-10,127.888,155.2993,157.8232,127.3128,142.4597,177673800,8460657.1429,23.5823,1.123,2.39,2.4292,-15.4703,84.76,65.9986,137.46,132.75,1,21,25.9135
CVX,Energy,2022,11,4,Nov,2022-11,157.849,158.5856,162.8367,152.1058,157.7592,161679400,7699019.0476,2.4054,0.1145,1.6381,1.9159,-4.4192,60.04,65.4214,146.2,137.64,1,21,2.1161
CVX,Energy,2022,12,4,Dec,2022-12,159.4074,155.2808,159.6583,144.5619,150.8885,159616000,7600761.9048,-1.8338,-0.0873,1.6105,1.6734,-9.971,68.15,41.1543,153.77,140.13,1,21,-2.0839
CVX,Energy,2023,1,1,Jan,2023-01,154.0264,150.5486,162.4786,147.8062,153.6734,181801800,9090090.0,-2.7057,-0.1353,1.8611,1.6309,-7.7524,47.32,55.863,153.3,141.52,1,20,-3.0475
CVX,Energy,2023,2,1,Feb,2023-02,149.9343,140.3153,150.8687,138.6919,145.1573,165049000,8686789.4737,-6.8632,-0.3612,1.798,1.8282,-13.8572,27.6,37.2026,149.87,142.17,1,19,-6.7973
CVX,Energy,2023,3,1,Mar,2023-03,140.4462,142.4012,145.5781,130.837,139.1473,205951500,8954413.0435,1.74,0.0757,1.4566,1.5434,-18.1603,56.99,40.6509,144.03,141.24,1,23,1.4866
CVX,Energy,2023,4,2,Apr,2023-04,148.1964,147.1316,150.8845,143.1779,147.9782,130963400,6892810.5263,3.4246,0.1802,1.3454,1.5445,-10.8327,50.79,67.9284,142.91,143.46,0,19,3.3219
CVX,Energy,2023,5,2,May,2023-05,146.3723,132.7439,147.2625,132.5148,137.1584,164365100,7471140.9091,-9.9967,-0.4544,1.4749,1.4432,-18.292,39.41,33.6886,141.53,144.44,0,22,-9.7788
CVX,Energy,2023,6,2,Jun,2023-06,133.3432,138.6752,141.6893,131.9684,137.4317,180574500,8598785.7143,4.5334,0.2159,1.3244,1.4609,-17.896,46.51,51.4171,138.68,144.53,0,21,4.4682
CVX,Energy,2023,7,3,Jul,2023-07,138.5253,144.2363,144.5712,133.6341,138.7898,137343100,6867155.0,4.1192,0.206,1.3313,1.2602,-17.066,60.94,53.98,137.71,145.24,0,20,4.0102
CVX,Energy,2023,8,3,Aug,2023-08,144.2187,143.3446,144.7563,137.6793,141.8534,165270900,7185691.3043,-0.5049,-0.022,1.1685,1.2603,-13.9467,45.43,54.1809,139.81,144.29,0,23,-0.6182
CVX,Energy,2023,9,3,Sep,2023-09,144.7149,150.0358,152.7764,144.7149,148.6424,153209100,7660455.0,4.6783,0.2339,0.9414,1.0833,-10.3101,63.31,66.4945,144.57,143.6,1,20,4.6679
CVX,Energy,2023,10,4,Oct,2023-10,149.7867,129.6686,151.415,128.0937,143.3466,225457300,10248059.0909,-14.0658,-0.6394,1.9032,1.3449,-20.9407,27.95,41.6209,145.25,142.73,1,22,-13.5749
CVX,Energy,2023,11,4,Nov,2023-11,129.891,129.1127,132.8718,126.1094,129.2321,229113600,10910171.4286,-0.2882,-0.0137,1.7656,1.924,-22.2607,61.66,37.6843,138.32,140.38,0,21,-0.4287
CVX,Energy,2023,12,4,Dec,2023-12,129.0138,134.1118,137.6183,126.7661,132.5797,222841200,11142060.0,3.9361,0.1968,1.1101,1.2872,-21.1801,62.77,60.15,132.22,139.48,0,20,3.8719
CVX,Energy,2024,1,1,Jan,2024-01,134.8581,132.5563,138.7782,125.5343,131.8627,196854100,9374004.7619,-0.9873,-0.047,1.1977,1.2183,-21.5122,57.28,44.14,131.78,138.4,0,21,-1.1598
CVX,Energy,2024,2,1,Feb,2024-02,133.2397,138.1656,142.3649,131.7382,138.1088,163943600,8197180.0,4.297,0.2149,1.2352,1.3183,-12.6285,48.86,65.796,135.02,137.89,0,20,4.2316
CVX,Energy,2024,3,1,Mar,2024-03,139.1109,143.3738,143.7828,134.2209,139.5118,175205000,8760250.0,3.7966,0.1898,1.0717,1.1894,-11.4123,75.19,55.369,137.26,138.16,0,20,3.7695
CVX,Energy,2024,4,2,Apr,2024-04,143.8555,146.5823,151.8904,141.2651,146.3918,166206000,7554818.1818,2.3254,0.1057,0.972,0.8451,-6.6643,46.74,63.8018,142.59,139.17,1,22,2.2379
CVX,Energy,2024,5,2,May,2024-05,146.1369,149.0081,151.7086,142.7375,147.1598,150134200,6824281.8182,1.7529,0.0797,1.1257,1.0048,-5.3478,45.35,50.4173,146.17,139.88,1,22,1.6549
CVX,Energy,2024,6,2,Jun,2024-06,148.2644,143.6097,148.4389,139.4874,142.9506,150414900,7916573.6842,-3.5456,-0.1866,1.2234,1.171,-7.9599,50.94,42.8547,145.7,139.77,1,19,-3.6229
CVX,Energy,2024,7,3,Jul,2024-07,144.289,147.328,150.8259,139.8271,144.1384,131087700,5958531.8182,2.6984,0.1227,1.2136,1.1731,-7.7126,60.86,54.3064,144.0,139.35,1,22,2.5892
CVX,Energy,2024,8,3,Aug,2024-08,145.7121,137.3535,146.4374,128.2498,134.8897,167717600,7623527.2727,-6.7456,-0.3066,1.48,1.5399,-14.0891,64.6,41.43,140.06,139.2,1,22,-6.7702
CVX,Energy,2024,9,3,Sep,2024-09,135.1255,136.7223,138.4212,125.6746,132.5859,170337900,8516895.0,-0.2756,-0.0138,1.2391,1.2719,-15.8909,71.69,46.5775,135.49,139.52,0,20,-0.4596
CVX,Energy,2024,10,4,Oct,2024-10,135.8682,138.1613,141.8098,135.0326,139.4125,141443600,6149721.7391,1.1475,0.0499,1.124,1.1913,-9.2817,39.89,58.7043,136.29,140.17,0,23,1.0525
CVX,Energy,2024,11,4,Nov,2024-11,141.5591,151.8658,154.4449,140.835,148.2169,154450700,7722535.0,9.6155,0.4808,1.0552,1.1584,-6.0025,68.19,71.1705,142.34,141.62,1,20,9.9192
CVX,Energy,2024,12,4,Dec,2024-12,152.2034,135.838,153.0569,131.8146,141.3088,198418400,9448495.2381,-10.9533,-0.5216,1.2057,1.2403,-13.1545,21.59,31.3324,143.69,141.89,1,21,-10.5539
CVX,Energy,2025,1,1,Jan,2025-01,136.4382,139.9176,151.7157,136.4382,144.7677,160866100,8043305.0,3.1759,0.1588,1.424,1.2997,-9.7336,42.11,67.5995,144.5,141.97,1,20,3.0033
CVX,Energy,2025,2,1,Feb,2025-02,139.7394,150.4116,150.7624,138.614,146.6324,124726600,6564557.8947,7.3516,0.3869,1.3662,1.3769,-8.1154,67.49,52.5121,143.42,141.91,1,19,7.5001
CVX,Energy,2025,3,1,Mar,2025-03,151.2081,158.6329,160.2165,140.0946,151.3679,198727100,9463195.2381,5.5329,0.2635,1.2828,1.4259,-6.1818,83.31,58.621,148.6,142.5,1,21,5.4659
CVX,Energy,2025,4,2,Apr,2025-04,158.6329,129.019,159.8751,125.207,134.2073,241613400,11505400.0,-19.3761,-0.9227,2.935,2.6277,-20.6397,34.7,36.0367,143.79,141.62,1,21,-18.6682
CVX,Energy,2025,5,2,May,2025-05,128.4121,131.2048,136.2731,127.6535,131.5717,178828000,8515619.0476,1.8077,0.0861,1.3769,2.4175,-19.5893,49.65,55.269,136.82,140.64,0,21,1.6941
CVX,Energy,2025,6,2,Jun,2025-06,132.9228,137.4339,146.0337,130.9456,137.6988,194422500,9721125.0,4.7872,0.2394,1.1756,1.1812,-17.769,56.43,62.4875,133.83,141.01,0,20,4.7476
CVX,Energy,2025,7,3,Jul,2025-07,137.5778,145.5442,150.8903,136.7812,145.7484,267343800,12151990.9091,5.9627,0.271,1.3961,1.3241,-12.5612,42.11,60.0236,140.19,142.12,0,22,5.9012
CVX,Energy,2025,8,3,Aug,2025-08,146.408,155.86,156.3452,143.7974,149.7576,168114600,8005457.1429,6.9302,0.33,1.0138,1.1989,-9.2756,75.15,59.1195,146.5,143.07,1,21,7.0877
CVX,Energy,2025,9,3,Sep,2025-09,155.7435,150.7067,157.0828,148.3678,152.9739,163257900,7774185.7143,-3.1987,-0.1523,1.1985,1.1079,-6.6744,43.32,53.8614,150.8,143.42,1,21,-3.3064
CVX,Energy,2025,10,4,Oct,2025-10,150.2603,153.065,154.4819,144.4956,149.2712,152938700,6649508.6957,1.6762,0.0729,1.0918,1.0952,-9.5654,67.47,44.247,151.41,144.56,1,23,1.5648
CVX,Energy,2025,11,4,Nov,2025-11,152.7641,148.3075,153.327,144.9809,149.1106,161665100,8508689.4737,-3.0396,-0.16,1.1282,1.1451,-8.7826,44.36,48.6942,149.8,144.89,1,19,-3.1081
CVX,Energy,2025,12,4,Dec,2025-12,148.916,149.5636,151.0749,143.7542,147.3775,180506000,8204818.1818,0.9636,0.0438,0.9984,1.1342,-9.8757,53.34,46.7277,148.63,144.88,1,22,0.8469
CVX,Energy,2026,1,1,Jan,2026-01,149.3281,173.5963,173.9888,148.4253,161.8547,264680500,13234025.0,15.305,0.7653,1.6388,1.6314,-5.2792,88.9,72.372,153.23,146.29,1,20,16.0685
CVX,Energy,2026,2,1,Feb,2026-02,170.2009,185.065,186.1946,169.4256,179.9932,201508000,10605684.2105,6.5419,0.3443,1.1534,1.5146,-1.8856,67.41,73.3263,165.49,151.02,1,19,6.6065
CVX,Energy,2026,3,1,Mar,2026-03,188.6026,205.0222,212.7613,182.4786,196.1957,333913500,15177886.3636,10.4495,0.475,1.2061,1.2463,-2.0128,77.79,73.0673,184.56,157.92,1,22,10.7839
CVX,Energy,2026,4,2,Apr,2026-04,200.1567,191.5555,203.615,176.1268,188.3444,237450100,11307147.619,-6.4095,-0.3052,1.7553,1.71,-13.2134,57.01,38.3771,191.08,162.77,1,21,-6.5684
CVX,Energy,2026,5,2,May,2026-05,189.5638,191.43,198.87,177.9006,187.8706,159177800,9948612.5,0.1738,0.0109,1.6444,1.7523,-13.9853,51.27,52.6631,191.68,166.08,1,16,-0.0655
GOOGL,Technology,2020,1,1,Jan,2020-01,66.8678,71.0518,74.414,66.7726,71.2193,673594000,32075904.7619,4.7103,0.2355,1.1616,1.0621,-3.5671,51.08,73.2071,71.22,71.22,0,21,
GOOGL,Technology,2020,2,1,Feb,2020-02,72.4834,66.4136,75.9096,62.8907,72.5431,830656000,43718736.8421,-6.2956,-0.3313,1.8933,1.4412,-13.7664,26.59,51.8705,71.85,71.85,0,19,-6.5279
GOOGL,Technology,2020,3,1,Mar,2020-03,67.0156,57.6213,69.8323,50.03,58.7714,1570716000,71396181.8182,-11.1401,-0.5064,4.7204,3.5667,-30.8708,46.79,33.5255,66.46,67.21,0,22,-13.2387
GOOGL,Technology,2020,4,2,Apr,2020-04,55.7393,66.783,67.45,53.3134,61.0014,1124224000,53534476.1905,15.9745,0.7607,3.6014,4.6076,-28.3414,68.55,62.9524,61.25,65.64,0,21,15.9
GOOGL,Technology,2020,5,2,May,2020-05,65.6618,71.0885,71.6632,64.2693,68.5025,725130000,36256500.0,6.4196,0.321,2.2912,2.8387,-13.611,62.78,64.8485,62.99,66.19,0,20,6.4469
GOOGL,Technology,2020,6,2,Jun,2020-06,70.7007,70.3213,73.1846,67.0285,70.993,814160000,37007272.7273,-0.677,-0.0308,1.7478,1.6952,-10.6455,43.42,57.7232,68.76,67.04,1,22,-1.0792
GOOGL,Technology,2020,7,3,Jul,2020-07,70.3768,73.7876,78.702,70.1294,75.1448,822998000,37409000.0,5.0943,0.2316,1.8915,1.8106,-5.4346,45.49,61.2723,72.74,68.25,1,22,4.9293
GOOGL,Technology,2020,8,3,Aug,2020-08,73.9389,80.8086,81.9621,72.6015,76.6177,614564000,29264952.381,9.2425,0.4401,1.4256,1.5582,-5.8504,80.07,57.3162,75.13,69.3,1,21,9.5151
GOOGL,Technology,2020,9,3,Sep,2020-09,80.939,72.6793,85.5975,69.5328,74.9556,836634000,39839714.2857,-10.0641,-0.4792,2.0305,1.9276,-17.9342,39.42,42.8243,75.73,69.93,1,21,-10.06
GOOGL,Technology,2020,10,4,Oct,2020-10,73.5749,80.1431,83.3769,71.0741,76.4641,854920000,38860000.0,10.3597,0.4709,2.1545,1.9849,-15.5102,56.08,60.8482,76.34,70.64,1,22,10.2695
GOOGL,Technology,2020,11,4,Nov,2020-11,80.5116,87.0009,90.0998,79.9448,86.455,631912000,31595600.0,8.4995,0.425,2.162,2.1788,-5.4193,48.56,65.9655,79.68,71.96,1,20,8.557
GOOGL,Technology,2020,12,4,Dec,2020-12,87.6089,86.9137,91.4358,84.0057,87.661,608630000,27665000.0,0.027,0.0012,1.165,1.5404,-5.7398,46.32,46.6068,85.74,74.44,1,22,-0.1003
GOOGL,Technology,2021,1,1,Jan,2021-01,87.2786,90.619,95.8121,84.1098,89.272,791662000,41666421.0526,4.6212,0.2432,1.8629,1.4364,-5.5941,53.52,56.5211,88.16,77.49,1,19,4.2633
GOOGL,Technology,2021,2,1,Feb,2021-02,91.4735,100.2668,106.3778,91.4735,102.0609,678324000,35701263.1579,10.5445,0.555,2.2639,2.2411,-4.8461,35.09,70.8516,93.46,81.02,1,19,10.6465
GOOGL,Technology,2021,3,1,Mar,2021-03,101.5606,102.2806,104.8207,98.8827,101.5445,756694000,32899739.1304,2.3552,0.1024,1.7482,2.0208,-5.2449,41.41,47.3478,100.33,84.63,1,23,2.0085
GOOGL,Technology,2021,4,2,Apr,2021-04,103.755,116.7104,120.5725,103.7143,112.7181,702352000,33445333.3333,13.479,0.6419,1.3347,1.6693,-1.6408,66.51,76.5895,106.28,88.85,1,21,14.108
GOOGL,Technology,2021,5,2,May,2021-05,117.2762,116.8765,118.4733,108.7819,114.4817,603480000,30174000.0,0.351,0.0176,1.4589,1.4579,-8.0455,58.71,50.8305,111.33,92.8,1,20,0.1424
GOOGL,Technology,2021,6,2,Jun,2021-06,117.7488,121.0887,122.0865,115.5212,120.0539,544936000,24769818.1818,3.6106,0.1641,0.9218,1.277,-1.9066,51.91,65.99,117.0,97.39,1,22,3.604
GOOGL,Technology,2021,7,3,Jul,2021-07,120.7272,133.6221,137.1634,120.5353,127.5063,610808000,29086095.2381,10.0655,0.4793,1.237,0.9572,-2.8533,67.56,69.96,122.67,103.09,1,21,10.3506
GOOGL,Technology,2021,8,3,Aug,2021-08,134.0094,143.5114,144.7739,132.2267,137.2369,461586000,20981181.8182,7.2156,0.328,1.1313,1.1873,-2.0682,77.3,68.2305,130.92,109.27,1,22,7.4009
GOOGL,Technology,2021,9,3,Sep,2021-09,143.8114,132.5802,145.0551,132.4612,140.0211,590840000,28135238.0952,-7.7572,-0.3694,1.2126,0.9956,-7.9465,33.1,52.1571,137.72,114.72,1,21,-7.6169
GOOGL,Technology,2021,10,4,Oct,2021-10,133.3454,146.8324,147.4315,129.9757,138.9643,720758000,34321809.5238,10.5379,0.5018,1.7135,1.4246,-7.9578,67.16,52.3414,139.7,120.22,1,21,10.7499
GOOGL,Technology,2021,11,4,Nov,2021-11,146.8324,140.7343,149.729,140.4408,145.5536,608378000,28970380.9524,-4.0108,-0.191,1.7124,1.6744,-5.2997,35.46,56.0414,141.47,125.33,1,21,-4.1531
GOOGL,Technology,2021,12,4,Dec,2021-12,142.8196,143.6646,147.8778,138.1789,143.9614,619694000,28167909.0909,2.2234,0.1011,1.3987,1.4866,-5.8643,42.44,48.0718,144.24,129.93,1,22,2.0822
GOOGL,Technology,2022,1,1,Jan,2022-01,143.8659,134.1944,145.2842,123.4795,134.8474,767206000,38360300.0,-6.4729,-0.3236,1.65,1.4921,-15.2855,44.15,33.089,140.42,132.76,1,20,-6.5919
GOOGL,Technology,2022,2,1,Feb,2022-02,136.4666,133.9499,150.3042,123.9292,135.5922,928126000,48848736.8421,0.4853,0.0255,2.4563,2.3007,-14.8497,43.27,49.7737,137.14,134.8,1,19,-0.1822
GOOGL,Technology,2022,3,1,Mar,2022-03,133.7729,137.9276,142.6148,124.2481,133.8715,729162000,31702695.6522,3.4152,0.1485,2.1671,2.3767,-15.9422,66.67,52.1374,133.9,136.71,0,23,2.9695
GOOGL,Technology,2022,4,2,Apr,2022-04,138.3565,113.1741,142.534,111.8124,127.0214,761152000,38057600.0,-19.1102,-0.9555,2.252,2.0888,-23.845,28.89,37.4545,130.69,137.11,0,20,-17.9467
GOOGL,Technology,2022,5,2,May,2022-05,112.4754,112.8295,121.8474,101.0493,112.2662,850450000,40497619.0476,0.4089,0.0195,2.815,2.5389,-29.3873,49.02,40.0581,123.0,135.0,0,21,-0.3045
GOOGL,Technology,2022,6,2,Jun,2022-06,113.9135,108.0698,118.3687,104.1849,111.5079,770754000,36702571.4286,-3.616,-0.1722,2.6902,2.642,-29.2348,41.98,49.2205,113.05,131.98,0,21,-4.2185
GOOGL,Technology,2022,7,3,Jul,2022-07,107.0482,115.3665,118.7039,103.2169,111.7273,789529700,39476485.0,7.4089,0.3704,2.9492,2.6846,-29.9112,50.91,51.04,111.13,129.4,0,20,6.7518
GOOGL,Technology,2022,8,3,Aug,2022-08,114.3549,107.3329,121.4264,106.9163,115.3057,515852700,22428378.2609,-6.8349,-0.2972,2.4598,2.5955,-27.7756,28.11,54.5287,113.41,126.22,0,23,-6.9636
GOOGL,Technology,2022,9,3,Sep,2022-09,107.3924,94.866,110.705,94.7767,102.483,613278900,29203757.1429,-11.9192,-0.5676,2.0148,2.0368,-36.1646,18.22,29.0767,109.26,121.8,0,21,-11.6152
GOOGL,Technology,2022,10,4,Oct,2022-10,95.9668,93.7353,103.9608,91.0475,98.068,681488300,32451823.8095,-0.3139,-0.0149,2.6124,2.1245,-38.4537,45.92,47.651,101.99,117.2,0,21,-1.1919
GOOGL,Technology,2022,11,4,Nov,2022-11,94.6676,100.1622,100.2117,82.6568,93.1393,716522700,34120128.5714,7.5932,0.3616,3.3141,3.0985,-44.3201,74.3,51.189,95.92,112.8,0,21,6.8564
GOOGL,Technology,2022,12,4,Dec,2022-12,100.1919,87.5068,101.4118,85.2355,91.5585,603127800,28720371.4286,-13.1642,-0.6269,1.9843,2.632,-41.8784,38.66,38.471,93.17,108.68,0,21,-12.6349
GOOGL,Technology,2023,1,1,Jan,2023-01,88.8556,98.0298,99.4977,84.1644,92.2778,672897800,33644890.0,11.8012,0.5901,1.9885,1.9822,-41.7568,69.15,58.5765,92.75,104.28,0,20,12.0254
GOOGL,Technology,2023,2,1,Feb,2023-02,97.9008,89.3217,107.2932,87.8539,95.6265,952580200,50135800.0,-8.3578,-0.4399,2.9661,2.8079,-37.6589,13.65,47.3332,92.59,102.09,0,19,-8.883
GOOGL,Technology,2023,3,1,Mar,2023-03,89.2424,102.8797,105.7163,88.687,97.2562,859933900,37388430.4348,14.5928,0.6345,1.9016,2.487,-36.7986,73.67,59.2678,96.62,100.45,0,23,15.1788
GOOGL,Technology,2023,4,2,Apr,2023-04,101.5507,106.4601,108.2751,101.0945,104.8445,604106300,31795068.4211,3.704,0.1949,1.8169,1.9159,-27.0064,52.38,57.04,99.12,99.8,0,19,3.4802
GOOGL,Technology,2023,5,2,May,2023-05,105.9642,121.8628,125.3936,102.8599,115.1722,820611200,37300509.0909,13.8656,0.6303,1.6831,1.7788,-14.3717,72.2,70.3132,108.94,100.0,1,22,14.4681
GOOGL,Technology,2023,6,2,Jun,2023-06,121.8132,118.7188,127.9822,115.1483,121.5256,656851900,31278661.9048,-2.3831,-0.1135,1.485,1.6526,-7.0536,43.22,50.4329,116.38,101.03,1,21,-2.58
GOOGL,Technology,2023,7,3,Jul,2023-07,118.2626,131.6321,132.6437,114.4044,122.0458,708341900,35417095.0,10.7481,0.5374,1.9497,1.6385,-8.5304,77.8,53.139,121.85,103.33,1,20,10.8772
GOOGL,Technology,2023,8,3,Aug,2023-08,129.708,135.0538,136.8688,125.344,129.479,593329000,25796913.0435,2.7867,0.1212,1.6587,1.8432,-3.9632,65.04,57.8578,125.06,107.39,1,23,2.5994
GOOGL,Technology,2023,9,3,Sep,2023-09,136.3332,129.7873,138.0193,126.1772,133.2026,477599300,23879965.0,-3.8176,-0.1909,1.3835,1.3457,-6.9749,36.47,56.198,130.45,111.08,1,20,-3.8995
GOOGL,Technology,2023,10,4,Oct,2023-10,130.1345,123.0629,140.0624,119.2246,133.0769,680747700,30943077.2727,-4.6271,-0.2103,2.3099,1.5971,-13.0772,24.42,51.0945,132.84,115.96,1,22,-5.1811
GOOGL,Technology,2023,11,4,Nov,2023-11,123.053,131.4436,138.2771,122.7058,132.289,535233300,25487300.0,6.7307,0.3205,2.1578,2.1899,-10.032,55.72,58.1614,132.25,119.63,1,21,6.8101
GOOGL,Technology,2023,12,4,Dec,2023-12,130.7791,138.5449,141.5104,126.8516,134.4632,619995600,30999780.0,5.509,0.2755,1.4887,1.6396,-8.0256,66.14,52.801,132.5,123.89,1,20,5.4025
GOOGL,Technology,2024,1,1,Jan,2024-01,137.4143,138.9516,152.5194,134.0421,142.6633,581871000,27708142.8571,0.7347,0.035,1.8169,1.3849,-8.7356,46.13,67.2786,138.0,128.02,1,21,0.2935
GOOGL,Technology,2024,2,1,Feb,2024-02,140.955,137.325,148.215,134.3,141.6632,647623800,32381190.0,-0.937,-0.0469,2.0233,1.8359,-11.1589,37.22,45.502,141.47,131.56,1,20,-1.1706
GOOGL,Technology,2024,3,1,Mar,2024-03,137.2953,149.6928,151.0119,129.5989,141.2798,672715700,33635785.0,8.8959,0.4448,1.7665,1.8818,-14.403,81.88,54.6505,142.55,133.5,1,20,9.0062
GOOGL,Technology,2024,4,2,Apr,2024-04,149.4548,161.4457,173.2779,148.3737,155.8983,659848400,29993109.0909,8.3359,0.3789,2.3874,1.7589,-5.3329,57.36,64.8605,147.38,137.44,1,22,7.8513
GOOGL,Technology,2024,5,2,May,2024-05,162.9532,171.086,177.3046,161.7135,170.5851,542386500,24653931.8182,5.9162,0.2689,2.2649,2.3106,-4.7049,59.15,66.0191,161.52,142.28,1,22,5.9712
GOOGL,Technology,2024,6,2,Jun,2024-06,171.1256,180.8642,184.7367,169.757,176.4759,460108700,24216247.3684,5.6801,0.299,1.1049,1.3354,-2.6314,65.72,58.0016,170.7,146.54,1,19,5.7154
GOOGL,Technology,2024,7,3,Jul,2024-07,181.738,170.3291,190.3965,162.9019,179.3175,526128300,23914922.7273,-5.642,-0.2565,1.7326,1.3597,-12.6478,29.54,50.2918,177.23,151.55,1,22,-5.8249
GOOGL,Technology,2024,8,3,Aug,2024-08,169.0482,162.2267,172.8214,153.8364,162.4203,550739500,25033613.6364,-4.6102,-0.2096,1.7921,1.8291,-17.2037,52.25,39.6695,172.1,155.07,1,22,-4.7569
GOOGL,Technology,2024,9,3,Sep,2024-09,160.5784,164.8978,165.196,146.3747,157.2373,532543100,26627155.0,1.8928,0.0946,1.4784,1.63,-22.1376,88.59,47.2375,161.8,157.46,1,20,1.6465
GOOGL,Technology,2024,10,4,Oct,2024-10,166.7272,170.1276,180.975,158.8229,164.4499,569309100,24752569.5652,3.2962,0.1433,1.1525,1.2491,-15.224,66.08,58.9652,161.35,160.54,1,23,3.1715
GOOGL,Technology,2024,11,4,Nov,2024-11,169.0936,167.98,181.4422,162.7601,172.5804,529919300,26495965.0,-0.9113,-0.0456,1.7779,1.5036,-13.7051,36.99,58.1355,167.38,163.26,1,20,-1.2623
GOOGL,Technology,2024,12,4,Dec,2024-12,167.801,188.4289,200.4931,167.6022,185.8702,645610200,30743342.8571,12.0267,0.5727,2.2177,2.123,-10.2587,54.55,63.3,176.96,168.35,1,21,12.1734
GOOGL,Technology,2025,1,1,Jan,2025-01,189.7726,203.0811,204.5344,186.4978,194.4371,500334600,25016730.0,7.7837,0.3892,1.6757,2.0008,-4.1956,65.13,53.767,186.4,172.66,1,20,7.776
GOOGL,Technology,2025,2,1,Feb,2025-02,199.7665,169.4964,206.0972,166.0026,183.4723,629376900,33125100.0,-17.5685,-0.9247,2.1241,2.0946,-18.3545,23.98,36.2595,189.7,174.73,1,19,-16.5376
GOOGL,Technology,2025,3,1,Mar,2025-03,171.1388,154.1057,174.1648,150.1394,164.7428,732152300,34864395.2381,-9.0036,-0.4287,1.9838,2.0337,-25.1344,39.22,35.3019,178.29,173.86,1,21,-9.0803
GOOGL,Technology,2025,4,2,Apr,2025-04,153.0892,158.2513,165.5261,140.0444,154.024,842648300,40126109.5238,3.5684,0.1699,2.8637,2.6657,-29.8059,50.11,44.8286,162.07,170.98,0,21,2.6901
GOOGL,Technology,2025,5,2,May,2025-05,159.8956,171.1466,176.1592,147.3291,163.8115,942494200,44880676.1905,8.4153,0.4007,2.2051,2.7757,-26.5654,77.89,59.6257,159.43,170.36,0,21,8.1486
GOOGL,Technology,2025,6,2,Jun,2025-06,167.26,175.8336,180.8224,161.6357,172.1199,847382400,42369120.0,3.0107,0.1505,1.6902,2.006,-19.7691,50.2,57.51,165.68,171.6,0,20,2.7386
GOOGL,Technology,2025,7,3,Jul,2025-07,175.3448,191.4684,197.5048,172.3814,184.5177,860114400,39096109.0909,8.6721,0.3942,1.4985,1.5402,-15.3154,74.01,69.5277,177.16,174.19,1,22,8.8918
GOOGL,Technology,2025,8,3,Aug,2025-08,188.6049,212.4312,214.1672,187.3976,201.636,617570900,29408138.0952,10.5842,0.504,1.3219,1.2773,-8.1418,72.45,68.6681,189.77,177.8,1,21,10.9484
GOOGL,Technology,2025,9,3,Sep,2025-09,207.9712,242.7702,255.6527,205.7362,242.1647,829465500,39498357.1429,13.9247,0.6631,2.0959,2.0052,-4.5619,55.99,81.1719,217.2,185.08,1,21,14.2818
GOOGL,Technology,2025,10,4,Oct,2025-10,240.4234,280.8085,291.1944,235.52,253.8256,729575900,31720691.3043,14.9149,0.6485,1.6059,1.7697,-7.1255,84.68,55.8935,243.49,192.2,1,23,15.6684
GOOGL,Technology,2025,11,4,Nov,2025-11,281.7972,319.7456,328.3839,270.3328,292.53,855278300,45014647.3684,13.57,0.7142,2.2058,1.9081,-5.1148,73.95,69.0237,267.58,201.57,1,19,13.8661
GOOGL,Technology,2025,12,4,Dec,2025-12,317.269,312.7798,322.7216,295.9117,312.243,678208700,30827668.1818,-2.0002,-0.0909,1.8851,2.1416,-8.2012,41.65,54.1036,296.27,216.91,1,22,-2.1786
